Year ,Age ,PTL_active ,PTL_TTL_active ,PTL_annuitant ,PTL_TTL_annuitant ,PTL_GRAND_TTL 
X2105 , 68 , 0 , 0 , 17882485368 , 35764970736 , 595483762652 
X2105 , 69 , 0 , 0 , 16830574464 , 33661148928 , 629144911580 
X2105 , 70 , 0 , 0 , 15778663560 , 31557327120 , 660702238700 
X2105 , 71 , 0 , 0 , 9883462344 , 19766924688 , 680469163388 
X2105 , 72 , 0 , 0 , 9177500748 , 18355001496 , 698824164884 
X2105 , 73 , 0 , 0 , 8471539152 , 16943078304 , 715767243188 
X2105 , 74 , 0 , 0 , 7765577556 , 15531155112 , 731298398300 
X2105 , 75 , 0 , 0 , 7059615960 , 14119231920 , 745417630220 
X2105 , 76 , 0 , 0 , 4535311050 , 9070622100 , 754488252320 
X2105 , 77 , 0 , 0 , 4031387600 , 8062775200 , 762551027520 
X2105 , 78 , 0 , 0 , 3527464150 , 7054928300 , 769605955820 
X2105 , 79 , 0 , 0 , 3023540700 , 6047081400 , 775653037220 
X2105 , 80 , 0 , 0 , 2519617250 , 5039234500 , 780692271720 
X2105 , 81 , 0 , 0 , 1419423448 , 2838846896 , 783531118616 
X2105 , 82 , 0 , 0 , 1064567586 , 2129135172 , 785660253788 
X2105 , 83 , 0 , 0 , 709711724 , 1419423448 , 787079677236 
X2105 , 84 , 0 , 0 , 354855862 , 709711724 , 787789388960 
X2105 , 85 , 0 , 0 , 354855862 , 709711724 , 788499100684 
X2105 , 86 , 0 , 0 , 183287506 , 366575012 , 788865675696 
X2105 , 87 , 0 , 0 , 183287506 , 366575012 , 789232250708 
X2105 , 88 , 0 , 0 , 183287506 , 366575012 , 789598825720 
X2105 , 89 , 0 , 0 , 70314900 , 140629800 , 789739455520 
X2105 , 90 , 0 , 0 , 70314900 , 140629800 , 789880085320 
X2105 , 91 , 0 , 0 , 70314900 , 140629800 , 790020715120 
X2105 , 92 , 0 , 0 , 70314900 , 140629800 , 790161344920 
X2105 , 93 , 0 , 0 , 70314900 , 140629800 , 790301974720 
X2105 , 94 , 0 , 0 , 70314900 , 140629800 , 790442604520 
X2105 , 95 , 0 , 0 , 70314900 , 140629800 , 790583234320 
X2105 , 96 , 0 , 0 , 70314900 , 140629800 , 790723864120 
X2105 , 97 , 0 , 0 , 70314900 , 140629800 , 790864493920 
X2105 , 98 , 0 , 0 , 70314900 , 140629800 , 791005123720 
X2105 , 99 , 0 , 0 , 7969022 , 15938044 , 791021061764 
X2105 , 100 , 0 , 0 , 7969022 , 15938044 , 791021061764 
X2105 , 101 , 0 , 0 , 7969022 , 15938044 , 791021061764 
X2105 , 102 , 0 , 0 , 7969022 , 15938044 , 791021061764 
X2105 , 103 , 0 , 0 , 7969022 , 15938044 , 791021061764 
X2105 , 104 , 0 , 0 , 7969022 , 15938044 , 791021061764 
X2105 , 105 , 0 , 0 , 7969022 , 15938044 , 791021061764 
X2105 , 106 , 0 , 0 , 7969022 , 15938044 , 791021061764 
X2105 , 107 , 0 , 0 , 7969022 , 15938044 , 791021061764 
X2105 , 108 , 0 , 0 , 7969022 , 15938044 , 791021061764 
X2105 , 109 , 0 , 0 , 7969022 , 15938044 , 791021061764 
X2105 , 110 , 0 , 0 , 7969022 , 15938044 , 791021061764 
X2105 , 111 , 0 , 0 , 7969022 , 15938044 , 791021061764 
X2105 , 112 , 0 , 0 , 7969022 , 15938044 , 791021061764 
X2105 , 113 , 0 , 0 , 7969022 , 15938044 , 791021061764 
X2105 , 114 , 0 , 0 , 7969022 , 15938044 , 791021061764 
X2105 , 115 , 0 , 0 , 7969022 , 15938044 , 791021061764 
X2105 , 116 , 0 , 0 , 7969022 , 15938044 , 791021061764 
X2105 , 117 , 0 , 0 , 7969022 , 15938044 , 791021061764 
X2105 , 118 , 0 , 0 , 7969022 , 15938044 , 791021061764 
X2105 , 119 , 0 , 0 , 7969022 , 15938044 , 791021061764 
X2105 , 120 , 0 , 0 , 7969022 , 15938044 , 791021061764 
X2105 , 121 , 0 , 0 , 7969022 , 15938044 , 791021061764 
X2105 , 122 , 0 , 0 , 7969022 , 15938044 , 791021061764 
X2105 , 123 , 0 , 0 , 7969022 , 15938044 , 791021061764 
X2105 , 124 , 0 , 0 , 7969022 , 15938044 , 791021061764 
X2105 , 125 , 0 , 0 , 7969022 , 15938044 , 791021061764 
X2106 , 1 , 0 , 0 , 0 , 0 , 0 
X2106 , 2 , 0 , 0 , 0 , 0 , 0 
X2106 , 3 , 0 , 0 , 0 , 0 , 0 
X2106 , 4 , 0 , 0 , 0 , 0 , 0 
X2106 , 5 , 0 , 0 , 0 , 0 , 0 
X2106 , 6 , 0 , 0 , 0 , 0 , 0 
X2106 , 7 , 0 , 0 , 0 , 0 , 0 
X2106 , 8 , 0 , 0 , 0 , 0 , 0 
X2106 , 9 , 0 , 0 , 0 , 0 , 0 
X2106 , 10 , 0 , 0 , 0 , 0 , 0 
X2106 , 11 , 0 , 0 , 0 , 0 , 0 
X2106 , 12 , 0 , 0 , 0 , 0 , 0 
X2106 , 13 , 0 , 0 , 0 , 0 , 0 
X2106 , 14 , 0 , 0 , 0 , 0 , 0 
X2106 , 15 , 0 , 0 , 0 , 0 , 0 
X2106 , 16 , 0 , 0 , 0 , 0 , 0 
X2106 , 17 , 0 , 0 , 0 , 0 , 0 
X2106 , 18 , 0 , 0 , 0 , 0 , 0 
X2106 , 19 , 0 , 0 , 0 , 0 , 0 
X2106 , 20 , 0 , 0 , 0 , 0 , 0 
X2106 , 21 , 0 , 0 , 0 , 0 , 0 
X2106 , 22 , 0 , 0 , 0 , 0 , 0 
X2106 , 23 , 0 , 0 , 0 , 0 , 0 
X2106 , 24 , 0 , 0 , 0 , 0 , 0 
X2106 , 25 , 0 , 0 , 0 , 0 , 0 
X2106 , 26 , 0 , 0 , 0 , 0 , 0 
X2106 , 27 , 0 , 0 , 0 , 0 , 0 
X2106 , 28 , 0 , 0 , 0 , 0 , 0 
X2106 , 29 , 0 , 0 , 0 , 0 , 0 
X2106 , 30 , 0 , 0 , 0 , 0 , 0 
X2106 , 31 , 0 , 0 , 0 , 0 , 0 
X2106 , 32 , 0 , 0 , 0 , 0 , 0 
X2106 , 33 , 0 , 0 , 0 , 0 , 0 
X2106 , 34 , 0 , 0 , 0 , 0 , 0 
X2106 , 35 , 0 , 0 , 0 , 0 , 0 
X2106 , 36 , 0 , 0 , 0 , 0 , 0 
X2106 , 37 , 0 , 0 , 0 , 0 , 0 
X2106 , 38 , 0 , 0 , 0 , 0 , 0 
X2106 , 39 , 0 , 0 , 0 , 0 , 0 
X2106 , 40 , 0 , 0 , 0 , 0 , 0 
X2106 , 41 , 0 , 0 , 0 , 0 , 0 
X2106 , 42 , 0 , 0 , 0 , 0 , 0 
X2106 , 43 , 0 , 0 , 0 , 0 , 0 
X2106 , 44 , 0 , 0 , 0 , 0 , 0 
X2106 , 45 , 0 , 0 , 0 , 0 , 0 
X2106 , 46 , 0 , 0 , 0 , 0 , 0 
X2106 , 47 , 0 , 0 , 0 , 0 , 0 
X2106 , 48 , 0 , 0 , 0 , 0 , 0 
X2106 , 49 , 0 , 0 , 0 , 0 , 0 
X2106 , 50 , 0 , 0 , 3346004970 , 6692009940 , 6692009940 
X2106 , 51 , 0 , 0 , 8848324254 , 17696648508 , 24388658448 
X2106 , 52 , 0 , 0 , 8588079423 , 17176158846 , 41564817294 
X2106 , 53 , 0 , 0 , 8327834592 , 16655669184 , 58220486478 
X2106 , 54 , 0 , 0 , 8067589761 , 16135179522 , 74355666000 
X2106 , 55 , 0 , 0 , 7807344930 , 15614689860 , 89970355860 
X2106 , 56 , 0 , 0 , 17348528799 , 34697057598 , 124667413458 
X2106 , 57 , 0 , 0 , 16750303668 , 33500607336 , 158168020794 
X2106 , 58 , 0 , 0 , 16152078537 , 32304157074 , 190472177868 
X2106 , 59 , 0 , 0 , 15553853406 , 31107706812 , 221579884680 
X2106 , 60 , 0 , 0 , 14955628275 , 29911256550 , 251491141230 
X2106 , 61 , 0 , 0 , 26710100280 , 53420200560 , 304911341790 
X2106 , 62 , 0 , 0 , 25597179435 , 51194358870 , 356105700660 
X2106 , 63 , 0 , 0 , 24484258590 , 48968517180 , 405074217840 
X2106 , 64 , 0 , 0 , 23371337745 , 46742675490 , 451816893330 
X2106 , 65 , 0 , 0 , 22258416900 , 44516833800 , 496333727130 
X2106 , 66 , 0 , 0 , 20585897244 , 41171794488 , 537505521618 
X2106 , 67 , 0 , 0 , 19502428968 , 39004857936 , 576510379554 
X2106 , 68 , 0 , 0 , 18418960692 , 36837921384 , 613348300938 
X2106 , 69 , 0 , 0 , 17335492416 , 34670984832 , 648019285770 
X2106 , 70 , 0 , 0 , 16252024140 , 32504048280 , 680523334050 
X2106 , 71 , 0 , 0 , 10179966636 , 20359933272 , 700883267322 
X2106 , 72 , 0 , 0 , 9452826162 , 18905652324 , 719788919646 
X2106 , 73 , 0 , 0 , 8725685688 , 17451371376 , 737240291022 
X2106 , 74 , 0 , 0 , 7998545214 , 15997090428 , 753237381450 
X2106 , 75 , 0 , 0 , 7271404740 , 14542809480 , 767780190930 
X2106 , 76 , 0 , 0 , 4671370575 , 9342741150 , 777122932080 
X2106 , 77 , 0 , 0 , 4152329400 , 8304658800 , 785427590880 
X2106 , 78 , 0 , 0 , 3633288225 , 7266576450 , 792694167330 
X2106 , 79 , 0 , 0 , 3114247050 , 6228494100 , 798922661430 
X2106 , 80 , 0 , 0 , 2595205875 , 5190411750 , 804113073180 
X2106 , 81 , 0 , 0 , 1462006212 , 2924012424 , 807037085604 
X2106 , 82 , 0 , 0 , 1096504659 , 2193009318 , 809230094922 
X2106 , 83 , 0 , 0 , 731003106 , 1462006212 , 810692101134 
X2106 , 84 , 0 , 0 , 365501553 , 731003106 , 811423104240 
X2106 , 85 , 0 , 0 , 365501553 , 731003106 , 812154107346 
X2106 , 86 , 0 , 0 , 188786139 , 377572278 , 812531679624 
X2106 , 87 , 0 , 0 , 188786139 , 377572278 , 812909251902 
X2106 , 88 , 0 , 0 , 188786139 , 377572278 , 813286824180 
X2106 , 89 , 0 , 0 , 72424350 , 144848700 , 813431672880 
X2106 , 90 , 0 , 0 , 72424350 , 144848700 , 813576521580 
X2106 , 91 , 0 , 0 , 72424350 , 144848700 , 813721370280 
X2106 , 92 , 0 , 0 , 72424350 , 144848700 , 813866218980 
X2106 , 93 , 0 , 0 , 72424350 , 144848700 , 814011067680 
X2106 , 94 , 0 , 0 , 72424350 , 144848700 , 814155916380 
X2106 , 95 , 0 , 0 , 72424350 , 144848700 , 814300765080 
X2106 , 96 , 0 , 0 , 72424350 , 144848700 , 814445613780 
X2106 , 97 , 0 , 0 , 72424350 , 144848700 , 814590462480 
X2106 , 98 , 0 , 0 , 72424350 , 144848700 , 814735311180 
X2106 , 99 , 0 , 0 , 8208093 , 16416186 , 814751727366 
X2106 , 100 , 0 , 0 , 8208093 , 16416186 , 814751727366 
X2106 , 101 , 0 , 0 , 8208093 , 16416186 , 814751727366 
X2106 , 102 , 0 , 0 , 8208093 , 16416186 , 814751727366 
X2106 , 103 , 0 , 0 , 8208093 , 16416186 , 814751727366 
X2106 , 104 , 0 , 0 , 8208093 , 16416186 , 814751727366 
X2106 , 105 , 0 , 0 , 8208093 , 16416186 , 814751727366 
X2106 , 106 , 0 , 0 , 8208093 , 16416186 , 814751727366 
X2106 , 107 , 0 , 0 , 8208093 , 16416186 , 814751727366 
X2106 , 108 , 0 , 0 , 8208093 , 16416186 , 814751727366 
X2106 , 109 , 0 , 0 , 8208093 , 16416186 , 814751727366 
X2106 , 110 , 0 , 0 , 8208093 , 16416186 , 814751727366 
X2106 , 111 , 0 , 0 , 8208093 , 16416186 , 814751727366 
X2106 , 112 , 0 , 0 , 8208093 , 16416186 , 814751727366 
X2106 , 113 , 0 , 0 , 8208093 , 16416186 , 814751727366 
X2106 , 114 , 0 , 0 , 8208093 , 16416186 , 814751727366 
X2106 , 115 , 0 , 0 , 8208093 , 16416186 , 814751727366 
X2106 , 116 , 0 , 0 , 8208093 , 16416186 , 814751727366 
X2106 , 117 , 0 , 0 , 8208093 , 16416186 , 814751727366 
X2106 , 118 , 0 , 0 , 8208093 , 16416186 , 814751727366 
X2106 , 119 , 0 , 0 , 8208093 , 16416186 , 814751727366 
X2106 , 120 , 0 , 0 , 8208093 , 16416186 , 814751727366 
X2106 , 121 , 0 , 0 , 8208093 , 16416186 , 814751727366 
X2106 , 122 , 0 , 0 , 8208093 , 16416186 , 814751727366 
X2106 , 123 , 0 , 0 , 8208093 , 16416186 , 814751727366 
X2106 , 124 , 0 , 0 , 8208093 , 16416186 , 814751727366 
X2106 , 125 , 0 , 0 , 8208093 , 16416186 , 814751727366 
X2107 , 1 , 0 , 0 , 0 , 0 , 0 
X2107 , 2 , 0 , 0 , 0 , 0 , 0 
X2107 , 3 , 0 , 0 , 0 , 0 , 0 
X2107 , 4 , 0 , 0 , 0 , 0 , 0 
X2107 , 5 , 0 , 0 , 0 , 0 , 0 
X2107 , 6 , 0 , 0 , 0 , 0 , 0 
X2107 , 7 , 0 , 0 , 0 , 0 , 0 
X2107 , 8 , 0 , 0 , 0 , 0 , 0 
X2107 , 9 , 0 , 0 , 0 , 0 , 0 
X2107 , 10 , 0 , 0 , 0 , 0 , 0 
X2107 , 11 , 0 , 0 , 0 , 0 , 0 
X2107 , 12 , 0 , 0 , 0 , 0 , 0 
X2107 , 13 , 0 , 0 , 0 , 0 , 0 
X2107 , 14 , 0 , 0 , 0 , 0 , 0 
X2107 , 15 , 0 , 0 , 0 , 0 , 0 
X2107 , 16 , 0 , 0 , 0 , 0 , 0 
X2107 , 17 , 0 , 0 , 0 , 0 , 0 
X2107 , 18 , 0 , 0 , 0 , 0 , 0 
X2107 , 19 , 0 , 0 , 0 , 0 , 0 
X2107 , 20 , 0 , 0 , 0 , 0 , 0 
X2107 , 21 , 0 , 0 , 0 , 0 , 0 
X2107 , 22 , 0 , 0 , 0 , 0 , 0 
X2107 , 23 , 0 , 0 , 0 , 0 , 0 
X2107 , 24 , 0 , 0 , 0 , 0 , 0 
X2107 , 25 , 0 , 0 , 0 , 0 , 0 
X2107 , 26 , 0 , 0 , 0 , 0 , 0 
X2107 , 27 , 0 , 0 , 0 , 0 , 0 
X2107 , 28 , 0 , 0 , 0 , 0 , 0 
X2107 , 29 , 0 , 0 , 0 , 0 , 0 
X2107 , 30 , 0 , 0 , 0 , 0 , 0 
X2107 , 31 , 0 , 0 , 0 , 0 , 0 
X2107 , 32 , 0 , 0 , 0 , 0 , 0 
X2107 , 33 , 0 , 0 , 0 , 0 , 0 
X2107 , 34 , 0 , 0 , 0 , 0 , 0 
X2107 , 35 , 0 , 0 , 0 , 0 , 0 
X2107 , 36 , 0 , 0 , 0 , 0 , 0 
X2107 , 37 , 0 , 0 , 0 , 0 , 0 
X2107 , 38 , 0 , 0 , 0 , 0 , 0 
X2107 , 39 , 0 , 0 , 0 , 0 , 0 
X2107 , 40 , 0 , 0 , 0 , 0 , 0 
X2107 , 41 , 0 , 0 , 0 , 0 , 0 
X2107 , 42 , 0 , 0 , 0 , 0 , 0 
X2107 , 43 , 0 , 0 , 0 , 0 , 0 
X2107 , 44 , 0 , 0 , 0 , 0 , 0 
X2107 , 45 , 0 , 0 , 0 , 0 , 0 
X2107 , 46 , 0 , 0 , 0 , 0 , 0 
X2107 , 47 , 0 , 0 , 0 , 0 , 0 
X2107 , 48 , 0 , 0 , 0 , 0 , 0 
X2107 , 49 , 0 , 0 , 0 , 0 , 0 
X2107 , 50 , 0 , 0 , 3446386020 , 6892772040 , 6892772040 
X2107 , 51 , 0 , 0 , 9113776364 , 18227552728 , 25120324768 
X2107 , 52 , 0 , 0 , 8845724118 , 17691448236 , 42811773004 
X2107 , 53 , 0 , 0 , 8577671872 , 17155343744 , 59967116748 
X2107 , 54 , 0 , 0 , 8309619626 , 16619239252 , 76586356000 
X2107 , 55 , 0 , 0 , 8041567380 , 16083134760 , 92669490760 
X2107 , 56 , 0 , 0 , 17868989334 , 35737978668 , 128407469428 
X2107 , 57 , 0 , 0 , 17252817288 , 34505634576 , 162913104004 
X2107 , 58 , 0 , 0 , 16636645242 , 33273290484 , 196186394488 
X2107 , 59 , 0 , 0 , 16020473196 , 32040946392 , 228227340880 
X2107 , 60 , 0 , 0 , 15404301150 , 30808602300 , 259035943180 
X2107 , 61 , 0 , 0 , 27511410480 , 55022820960 , 314058764140 
X2107 , 62 , 0 , 0 , 26365101710 , 52730203420 , 366788967560 
X2107 , 63 , 0 , 0 , 25218792940 , 50437585880 , 417226553440 
X2107 , 64 , 0 , 0 , 24072484170 , 48144968340 , 465371521780 
X2107 , 65 , 0 , 0 , 22926175400 , 45852350800 , 511223872580 
X2107 , 66 , 0 , 0 , 21203479704 , 42406959408 , 553630831988 
X2107 , 67 , 0 , 0 , 20087507088 , 40175014176 , 593805846164 
X2107 , 68 , 0 , 0 , 18971534472 , 37943068944 , 631748915108 
X2107 , 69 , 0 , 0 , 17855561856 , 35711123712 , 667460038820 
X2107 , 70 , 0 , 0 , 16739589240 , 33479178480 , 700939217300 
X2107 , 71 , 0 , 0 , 10485368376 , 20970736752 , 721909954052 
X2107 , 72 , 0 , 0 , 9736413492 , 19472826984 , 741382781036 
X2107 , 73 , 0 , 0 , 8987458608 , 17974917216 , 759357698252 
X2107 , 74 , 0 , 0 , 8238503724 , 16477007448 , 775834705700 
X2107 , 75 , 0 , 0 , 7489548840 , 14979097680 , 790813803380 
X2107 , 76 , 0 , 0 , 4811512950 , 9623025900 , 800436829280 
X2107 , 77 , 0 , 0 , 4276900400 , 8553800800 , 808990630080 
X2107 , 78 , 0 , 0 , 3742287850 , 7484575700 , 816475205780 
X2107 , 79 , 0 , 0 , 3207675300 , 6415350600 , 822890556380 
X2107 , 80 , 0 , 0 , 2673062750 , 5346125500 , 828236681880 
X2107 , 81 , 0 , 0 , 1505866792 , 3011733584 , 831248415464 
X2107 , 82 , 0 , 0 , 1129400094 , 2258800188 , 833507215652 
X2107 , 83 , 0 , 0 , 752933396 , 1505866792 , 835013082444 
X2107 , 84 , 0 , 0 , 376466698 , 752933396 , 835766015840 
X2107 , 85 , 0 , 0 , 376466698 , 752933396 , 836518949236 
X2107 , 86 , 0 , 0 , 194449774 , 388899548 , 836907848784 
X2107 , 87 , 0 , 0 , 194449774 , 388899548 , 837296748332 
X2107 , 88 , 0 , 0 , 194449774 , 388899548 , 837685647880 
X2107 , 89 , 0 , 0 , 74597100 , 149194200 , 837834842080 
X2107 , 90 , 0 , 0 , 74597100 , 149194200 , 837984036280 
X2107 , 91 , 0 , 0 , 74597100 , 149194200 , 838133230480 
X2107 , 92 , 0 , 0 , 74597100 , 149194200 , 838282424680 
X2107 , 93 , 0 , 0 , 74597100 , 149194200 , 838431618880 
X2107 , 94 , 0 , 0 , 74597100 , 149194200 , 838580813080 
X2107 , 95 , 0 , 0 , 74597100 , 149194200 , 838730007280 
X2107 , 96 , 0 , 0 , 74597100 , 149194200 , 838879201480 
X2107 , 97 , 0 , 0 , 74597100 , 149194200 , 839028395680 
X2107 , 98 , 0 , 0 , 74597100 , 149194200 , 839177589880 
X2107 , 99 , 0 , 0 , 8454338 , 16908676 , 839194498556 
X2107 , 100 , 0 , 0 , 8454338 , 16908676 , 839194498556 
X2107 , 101 , 0 , 0 , 8454338 , 16908676 , 839194498556 
X2107 , 102 , 0 , 0 , 8454338 , 16908676 , 839194498556 
X2107 , 103 , 0 , 0 , 8454338 , 16908676 , 839194498556 
X2107 , 104 , 0 , 0 , 8454338 , 16908676 , 839194498556 
X2107 , 105 , 0 , 0 , 8454338 , 16908676 , 839194498556 
X2107 , 106 , 0 , 0 , 8454338 , 16908676 , 839194498556 
X2107 , 107 , 0 , 0 , 8454338 , 16908676 , 839194498556 
X2107 , 108 , 0 , 0 , 8454338 , 16908676 , 839194498556 
X2107 , 109 , 0 , 0 , 8454338 , 16908676 , 839194498556 
X2107 , 110 , 0 , 0 , 8454338 , 16908676 , 839194498556 
X2107 , 111 , 0 , 0 , 8454338 , 16908676 , 839194498556 
X2107 , 112 , 0 , 0 , 8454338 , 16908676 , 839194498556 
X2107 , 113 , 0 , 0 , 8454338 , 16908676 , 839194498556 
X2107 , 114 , 0 , 0 , 8454338 , 16908676 , 839194498556 
X2107 , 115 , 0 , 0 , 8454338 , 16908676 , 839194498556 
X2107 , 116 , 0 , 0 , 8454338 , 16908676 , 839194498556 
X2107 , 117 , 0 , 0 , 8454338 , 16908676 , 839194498556 
X2107 , 118 , 0 , 0 , 8454338 , 16908676 , 839194498556 
X2107 , 119 , 0 , 0 , 8454338 , 16908676 , 839194498556 
X2107 , 120 , 0 , 0 , 8454338 , 16908676 , 839194498556 
X2107 , 121 , 0 , 0 , 8454338 , 16908676 , 839194498556 
X2107 , 122 , 0 , 0 , 8454338 , 16908676 , 839194498556 
X2107 , 123 , 0 , 0 , 8454338 , 16908676 , 839194498556 
X2107 , 124 , 0 , 0 , 8454338 , 16908676 , 839194498556 
X2107 , 125 , 0 , 0 , 8454338 , 16908676 , 839194498556 
X2108 , 1 , 0 , 0 , 0 , 0 , 0 
X2108 , 2 , 0 , 0 , 0 , 0 , 0 
X2108 , 3 , 0 , 0 , 0 , 0 , 0 
X2108 , 4 , 0 , 0 , 0 , 0 , 0 
X2108 , 5 , 0 , 0 , 0 , 0 , 0 
X2108 , 6 , 0 , 0 , 0 , 0 , 0 
X2108 , 7 , 0 , 0 , 0 , 0 , 0 
X2108 , 8 , 0 , 0 , 0 , 0 , 0 
X2108 , 9 , 0 , 0 , 0 , 0 , 0 
X2108 , 10 , 0 , 0 , 0 , 0 , 0 
X2108 , 11 , 0 , 0 , 0 , 0 , 0 
X2108 , 12 , 0 , 0 , 0 , 0 , 0 
X2108 , 13 , 0 , 0 , 0 , 0 , 0 
X2108 , 14 , 0 , 0 , 0 , 0 , 0 
X2108 , 15 , 0 , 0 , 0 , 0 , 0 
X2108 , 16 , 0 , 0 , 0 , 0 , 0 
X2108 , 17 , 0 , 0 , 0 , 0 , 0 
X2108 , 18 , 0 , 0 , 0 , 0 , 0 
X2108 , 19 , 0 , 0 , 0 , 0 , 0 
X2108 , 20 , 0 , 0 , 0 , 0 , 0 
X2108 , 21 , 0 , 0 , 0 , 0 , 0 
X2108 , 22 , 0 , 0 , 0 , 0 , 0 
X2108 , 23 , 0 , 0 , 0 , 0 , 0 
X2108 , 24 , 0 , 0 , 0 , 0 , 0 
X2108 , 25 , 0 , 0 , 0 , 0 , 0 
X2108 , 26 , 0 , 0 , 0 , 0 , 0 
X2108 , 27 , 0 , 0 , 0 , 0 , 0 
X2108 , 28 , 0 , 0 , 0 , 0 , 0 
X2108 , 29 , 0 , 0 , 0 , 0 , 0 
X2108 , 30 , 0 , 0 , 0 , 0 , 0 
X2108 , 31 , 0 , 0 , 0 , 0 , 0 
X2108 , 32 , 0 , 0 , 0 , 0 , 0 
X2108 , 33 , 0 , 0 , 0 , 0 , 0 
X2108 , 34 , 0 , 0 , 0 , 0 , 0 
X2108 , 35 , 0 , 0 , 0 , 0 , 0 
X2108 , 36 , 0 , 0 , 0 , 0 , 0 
X2108 , 37 , 0 , 0 , 0 , 0 , 0 
X2108 , 38 , 0 , 0 , 0 , 0 , 0 
X2108 , 39 , 0 , 0 , 0 , 0 , 0 
X2108 , 40 , 0 , 0 , 0 , 0 , 0 
X2108 , 41 , 0 , 0 , 0 , 0 , 0 
X2108 , 42 , 0 , 0 , 0 , 0 , 0 
X2108 , 43 , 0 , 0 , 0 , 0 , 0 
X2108 , 44 , 0 , 0 , 0 , 0 , 0 
X2108 , 45 , 0 , 0 , 0 , 0 , 0 
X2108 , 46 , 0 , 0 , 0 , 0 , 0 
X2108 , 47 , 0 , 0 , 0 , 0 , 0 
X2108 , 48 , 0 , 0 , 0 , 0 , 0 
X2108 , 49 , 0 , 0 , 0 , 0 , 0 
X2108 , 50 , 0 , 0 , 3549774690 , 7099549380 , 7099549380 
X2108 , 51 , 0 , 0 , 9387181958 , 18774363916 , 25873913296 
X2108 , 52 , 0 , 0 , 9111088371 , 18222176742 , 44096090038 
X2108 , 53 , 0 , 0 , 8834994784 , 17669989568 , 61766079606 
X2108 , 54 , 0 , 0 , 8558901197 , 17117802394 , 78883882000 
X2108 , 55 , 0 , 0 , 8282807610 , 16565615220 , 95449497220 
X2108 , 56 , 0 , 0 , 18405043923 , 36810087846 , 132259585066 
X2108 , 57 , 0 , 0 , 17770387236 , 35540774472 , 167800359538 
X2108 , 58 , 0 , 0 , 17135730549 , 34271461098 , 202071820636 
X2108 , 59 , 0 , 0 , 16501073862 , 33002147724 , 235073968360 
X2108 , 60 , 0 , 0 , 15866417175 , 31732834350 , 266806802710 
X2108 , 61 , 0 , 0 , 28336729560 , 56673459120 , 323480261830 
X2108 , 62 , 0 , 0 , 27156032495 , 54312064990 , 377792326820 
X2108 , 63 , 0 , 0 , 25975335430 , 51950670860 , 429742997680 
X2108 , 64 , 0 , 0 , 24794638365 , 49589276730 , 479332274410 
X2108 , 65 , 0 , 0 , 23613941300 , 47227882600 , 526560157010 
X2108 , 66 , 0 , 0 , 21839566188 , 43679132376 , 570239289386 
X2108 , 67 , 0 , 0 , 20690115336 , 41380230672 , 611619520058 
X2108 , 68 , 0 , 0 , 19540664484 , 39081328968 , 650700849026 
X2108 , 69 , 0 , 0 , 18391213632 , 36782427264 , 687483276290 
X2108 , 70 , 0 , 0 , 17241762780 , 34483525560 , 721966801850 
X2108 , 71 , 0 , 0 , 10799920572 , 21599841144 , 743566642994 
X2108 , 72 , 0 , 0 , 10028497674 , 20056995348 , 763623638342 
X2108 , 73 , 0 , 0 , 9257074776 , 18514149552 , 782137787894 
X2108 , 74 , 0 , 0 , 8485651878 , 16971303756 , 799109091650 
X2108 , 75 , 0 , 0 , 7714228980 , 15428457960 , 814537549610 
X2108 , 76 , 0 , 0 , 4955854275 , 9911708550 , 824449258160 
X2108 , 77 , 0 , 0 , 4405203800 , 8810407600 , 833259665760 
X2108 , 78 , 0 , 0 , 3854553325 , 7709106650 , 840968772410 
X2108 , 79 , 0 , 0 , 3303902850 , 6607805700 , 847576578110 
X2108 , 80 , 0 , 0 , 2753252375 , 5506504750 , 853083082860 
X2108 , 81 , 0 , 0 , 1551041524 , 3102083048 , 856185165908 
X2108 , 82 , 0 , 0 , 1163281143 , 2326562286 , 858511728194 
X2108 , 83 , 0 , 0 , 775520762 , 1551041524 , 860062769718 
X2108 , 84 , 0 , 0 , 387760381 , 775520762 , 860838290480 
X2108 , 85 , 0 , 0 , 387760381 , 775520762 , 861613811242 
X2108 , 86 , 0 , 0 , 200283103 , 400566206 , 862014377448 
X2108 , 87 , 0 , 0 , 200283103 , 400566206 , 862414943654 
X2108 , 88 , 0 , 0 , 200283103 , 400566206 , 862815509860 
X2108 , 89 , 0 , 0 , 76834950 , 153669900 , 862969179760 
X2108 , 90 , 0 , 0 , 76834950 , 153669900 , 863122849660 
X2108 , 91 , 0 , 0 , 76834950 , 153669900 , 863276519560 
X2108 , 92 , 0 , 0 , 76834950 , 153669900 , 863430189460 
X2108 , 93 , 0 , 0 , 76834950 , 153669900 , 863583859360 
X2108 , 94 , 0 , 0 , 76834950 , 153669900 , 863737529260 
X2108 , 95 , 0 , 0 , 76834950 , 153669900 , 863891199160 
X2108 , 96 , 0 , 0 , 76834950 , 153669900 , 864044869060 
X2108 , 97 , 0 , 0 , 76834950 , 153669900 , 864198538960 
X2108 , 98 , 0 , 0 , 76834950 , 153669900 , 864352208860 
X2108 , 99 , 0 , 0 , 8707961 , 17415922 , 864369624782 
X2108 , 100 , 0 , 0 , 8707961 , 17415922 , 864369624782 
X2108 , 101 , 0 , 0 , 8707961 , 17415922 , 864369624782 
